"","game_id","home_team","away_team","season_type","week","stadium","weather","roof","surface","play_id","yardline_100","game_seconds_remaining","drive","qtr","down","ydstogo","play_type","play_type_nfl","posteam","posteam_type","defteam","first_down","td_team","total_home_score","total_away_score","posteam_score","defteam_score","score_differential","desc","pass_attempt","complete_pass","incomplete_pass","pass_touchdown","interception","fumble_lost","fumbled_1_player_id","fumbled_1_player_name","receiving_yards","receiver","receiver_id","receiver_team","receiver_position","rush_attempt","run_location","run_gap","rushing_yards","rush_touchdown","rusher","rusher_id","rusher_team","rusher_position"
"295","2020_14_WAS_SF","SF","WAS","REG",14,"State Farm Stadium","N/A Temp: Humidity: Wind:  mph","closed","grass",3319,32,938,21,3,1,10,"run","RUSH","SF","home","WAS",0,NA,7,16,7,16,-9,"(:38) 31-R.Mostert right end to WAS 24 for 8 yards (55-C.Holcomb).",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,1,"right","end",8,0,"R.Mostert","00-0031687","SF","RB"
"296","2020_14_WAS_SF","SF","WAS","REG",14,"State Farm Stadium","N/A Temp: Humidity: Wind:  mph","closed","grass",3420,75,900,22,4,1,10,"run","RUSH","SF","home","WAS",0,NA,7,23,7,23,-16,"(15:00) 31-R.Mostert left tackle to SF 26 for 1 yard (93-J.Allen).",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,1,"left","tackle",1,0,"R.Mostert","00-0031687","SF","RB"
"297","2020_14_WAS_SF","SF","WAS","REG",14,"State Farm Stadium","N/A Temp: Humidity: Wind:  mph","closed","grass",3590,32,735,22,4,2,4,"run","RUSH","SF","home","WAS",1,NA,7,23,7,23,-16,"(12:15) 31-R.Mostert left end pushed ob at WAS 18 for 14 yards (39-J.Reaves).",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,1,"left","end",14,0,"R.Mostert","00-0031687","SF","RB"
"298","2020_14_WAS_SF","SF","WAS","REG",14,"State Farm Stadium","N/A Temp: Humidity: Wind:  mph","closed","grass",3976,58,424,24,4,2,6,"run","RUSH","SF","home","WAS",0,NA,15,23,15,23,-8,"(7:04) 31-R.Mostert left end to SF 42 for no gain (99-C.Young; 51-S.Hamilton).",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,1,"left","end",0,0,"R.Mostert","00-0031687","SF","RB"
"299","2020_14_WAS_SF","SF","WAS","REG",14,"State Farm Stadium","N/A Temp: Humidity: Wind:  mph","closed","grass",4172,68,320,26,4,1,10,"run","RUSH","SF","home","WAS",0,NA,15,23,15,23,-8,"(5:20) 30-J.Wilson up the middle to SF 41 for 9 yards (29-K.Fuller).",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,1,"middle",NA,9,0,"J.Wilson","00-0034115","SF","RB"
"300","2020_14_WAS_SF","SF","WAS","REG",14,"State Farm Stadium","N/A Temp: Humidity: Wind:  mph","closed","grass",4193,59,286,26,4,2,1,"run","RUSH","SF","home","WAS",0,NA,15,23,15,23,-8,"(4:46) 30-J.Wilson up the middle to SF 41 for no gain (51-S.Hamilton; 94-D.Payne).",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,1,"middle",NA,0,0,"J.Wilson","00-0034115","SF","RB"
"301","2020_14_WAS_SF","SF","WAS","REG",14,"State Farm Stadium","N/A Temp: Humidity: Wind:  mph","closed","grass",4458,45,124,28,4,2,3,"run","RUSH","SF","home","WAS",0,NA,15,23,15,23,-8,"(2:04) 31-R.Mostert right tackle to WAS 44 for 1 yard (99-C.Young; 94-D.Payne).",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,1,"right","tackle",1,0,"R.Mostert","00-0031687","SF","RB"
"302","2020_15_SF_DAL","DAL","SF","REG",15,"AT&T Stadium","Temp: 57° F, Humidity: 47%, Wind: WEST 6 mph","closed","fieldturf",55,75,3600,1,1,1,10,"run","RUSH","SF","away","DAL",0,NA,0,0,0,0,0,"(15:00) 31-R.Mostert left end to SF 26 for 1 yard (99-A.Woods).",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,1,"left","end",1,0,"R.Mostert","00-0031687","SF","RB"
"303","2020_15_SF_DAL","DAL","SF","REG",15,"AT&T Stadium","Temp: 57° F, Humidity: 47%, Wind: WEST 6 mph","closed","fieldturf",76,74,3576,1,1,2,9,"run","RUSH","SF","away","DAL",0,NA,0,0,0,0,0,"(14:36) (No Huddle) 31-R.Mostert right tackle to SF 34 for 8 yards (24-C.Awuzie; 54-J.Smith).",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,1,"right","tackle",8,0,"R.Mostert","00-0031687","SF","RB"
"304","2020_15_SF_DAL","DAL","SF","REG",15,"AT&T Stadium","Temp: 57° F, Humidity: 47%, Wind: WEST 6 mph","closed","fieldturf",462,75,3274,4,1,1,10,"run","RUSH","SF","away","DAL",0,NA,7,0,0,7,-7,"(9:34) 30-J.Wilson left end to SF 27 for 2 yards (37-D.Wilson).",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,1,"left","end",2,0,"J.Wilson","00-0034115","SF","RB"
"305","2020_15_SF_DAL","DAL","SF","REG",15,"AT&T Stadium","Temp: 57° F, Humidity: 47%, Wind: WEST 6 mph","closed","fieldturf",729,75,3099,6,1,1,10,"run","RUSH","SF","away","DAL",0,NA,14,0,0,14,-14,"(6:39) (Shotgun) 31-R.Mostert left tackle to SF 30 for 5 yards (54-J.Smith).",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,1,"left","tackle",5,0,"R.Mostert","00-0031687","SF","RB"
"306","2020_15_SF_DAL","DAL","SF","REG",15,"AT&T Stadium","Temp: 57° F, Humidity: 47%, Wind: WEST 6 mph","closed","fieldturf",806,66,3003,6,1,3,1,"run","RUSH","SF","away","DAL",1,NA,14,0,0,14,-14,"(5:03) (Shotgun) 31-R.Mostert up the middle to SF 35 for 1 yard (96-N.Gallimore).",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,1,"middle",NA,1,0,"R.Mostert","00-0031687","SF","RB"
"307","2020_15_SF_DAL","DAL","SF","REG",15,"AT&T Stadium","Temp: 57° F, Humidity: 47%, Wind: WEST 6 mph","closed","fieldturf",849,65,2963,6,1,2,10,"run","RUSH","SF","away","DAL",0,NA,14,0,0,14,-14,"(4:23) 31-R.Mostert right end to SF 43 for 8 yards (26-J.Lewis; 55-L.Vander Esch).",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,1,"right","end",8,0,"R.Mostert","00-0031687","SF","RB"
"308","2020_15_SF_DAL","DAL","SF","REG",15,"AT&T Stadium","Temp: 57° F, Humidity: 47%, Wind: WEST 6 mph","closed","fieldturf",948,45,2896,6,1,1,10,"run","RUSH","SF","away","DAL",0,NA,14,0,0,14,-14,"(3:16) 30-J.Wilson left tackle to DAL 41 for 4 yards (99-A.Woods; 96-N.Gallimore).",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,1,"left","tackle",4,0,"J.Wilson","00-0034115","SF","RB"
"309","2020_15_SF_DAL","DAL","SF","REG",15,"AT&T Stadium","Temp: 57° F, Humidity: 47%, Wind: WEST 6 mph","closed","fieldturf",937,28,2846,6,1,2,10,"run","RUSH","SF","away","DAL",0,NA,14,0,0,14,-14,"(2:26) 31-R.Mostert up the middle to DAL 19 for 9 yards (54-J.Smith).",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,1,"middle",NA,9,0,"R.Mostert","00-0031687","SF","RB"
"310","2020_15_SF_DAL","DAL","SF","REG",15,"AT&T Stadium","Temp: 57° F, Humidity: 47%, Wind: WEST 6 mph","closed","fieldturf",1007,19,2804,6,1,3,1,"run","RUSH","SF","away","DAL",1,NA,14,0,0,14,-14,"(1:44) 31-R.Mostert left end to DAL 2 for 17 yards (98-T.Crawford).",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,1,"left","end",17,0,"R.Mostert","00-0031687","SF","RB"
"311","2020_15_SF_DAL","DAL","SF","REG",15,"AT&T Stadium","Temp: 57° F, Humidity: 47%, Wind: WEST 6 mph","closed","fieldturf",1052,2,2758,6,1,1,2,"run","RUSH","SF","away","DAL",0,NA,14,0,0,14,-14,"(:58) 31-R.Mostert left tackle to DAL 5 for -3 yards (96-N.Gallimore).",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,1,"left","tackle",-3,0,"R.Mostert","00-0031687","SF","RB"
"312","2020_15_SF_DAL","DAL","SF","REG",15,"AT&T Stadium","Temp: 57° F, Humidity: 47%, Wind: WEST 6 mph","closed","fieldturf",1495,61,2435,8,2,1,10,"run","RUSH","SF","away","DAL",0,NA,17,7,7,17,-10,"(10:35) (No Huddle) 31-R.Mostert left tackle to SF 41 for 2 yards (50-S.Lee; 27-T.Diggs).",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,1,"left","tackle",2,0,"R.Mostert","00-0031687","SF","RB"
"313","2020_15_SF_DAL","DAL","SF","REG",15,"AT&T Stadium","Temp: 57° F, Humidity: 47%, Wind: WEST 6 mph","closed","fieldturf",1516,59,2394,8,2,2,8,"run","RUSH","SF","away","DAL",1,NA,17,7,7,17,-10,"(9:54) 31-R.Mostert left tackle to SF 49 for 8 yards (37-D.Wilson).",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,1,"left","tackle",8,0,"R.Mostert","00-0031687","SF","RB"
"314","2020_15_SF_DAL","DAL","SF","REG",15,"AT&T Stadium","Temp: 57° F, Humidity: 47%, Wind: WEST 6 mph","closed","fieldturf",1589,23,2298,8,2,2,1,"run","RUSH","SF","away","DAL",1,NA,17,7,7,17,-10,"(8:18) 31-R.Mostert right end to DAL 13 for 10 yards (54-J.Smith).",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,1,"right","end",10,0,"R.Mostert","00-0031687","SF","RB"
"315","2020_15_SF_DAL","DAL","SF","REG",15,"AT&T Stadium","Temp: 57° F, Humidity: 47%, Wind: WEST 6 mph","closed","fieldturf",1610,13,2254,8,2,1,10,"run","RUSH","SF","away","DAL",0,NA,17,7,7,17,-10,"(7:34) 30-J.Wilson up the middle to DAL 8 for 5 yards (79-J.Hamilton; 24-C.Awuzie). DAL-99-A.Woods was injured during the play. His return is Questionable.",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,1,"middle",NA,5,0,"J.Wilson","00-0034115","SF","RB"
"316","2020_15_SF_DAL","DAL","SF","REG",15,"AT&T Stadium","Temp: 57° F, Humidity: 47%, Wind: WEST 6 mph","closed","fieldturf",1631,8,2231,8,2,2,5,"run","RUSH","SF","away","DAL",1,NA,17,7,7,17,-10,"(7:11) 30-J.Wilson left tackle to DAL 1 for 7 yards (27-T.Diggs; 37-D.Wilson).",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,1,"left","tackle",7,0,"J.Wilson","00-0034115","SF","RB"
"317","2020_15_SF_DAL","DAL","SF","REG",15,"AT&T Stadium","Temp: 57° F, Humidity: 47%, Wind: WEST 6 mph","closed","fieldturf",1656,1,2190,8,2,1,1,"run","RUSH","SF","away","DAL",0,NA,17,7,7,17,-10,"(6:30) 30-J.Wilson up the middle to DAL 2 for -1 yards (90-D.Lawrence).",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,1,"middle",NA,-1,0,"J.Wilson","00-0034115","SF","RB"
"318","2020_15_SF_DAL","DAL","SF","REG",15,"AT&T Stadium","Temp: 57° F, Humidity: 47%, Wind: WEST 6 mph","closed","fieldturf",1716,2,2144,8,2,3,2,"run","RUSH","SF","away","DAL",0,NA,17,7,7,17,-10,"(5:44) (Shotgun) 31-R.Mostert up the middle to DAL 2 for no gain (25-X.Woods; 90-D.Lawrence). Injury update: Antwaun Woods has an ankle injury; his return is questionable.",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,1,"middle",NA,0,0,"R.Mostert","00-0031687","SF","RB"
"319","2020_15_SF_DAL","DAL","SF","REG",15,"AT&T Stadium","Temp: 57° F, Humidity: 47%, Wind: WEST 6 mph","closed","fieldturf",1982,89,1941,10,2,1,10,"run","RUSH","SF","away","DAL",0,NA,17,14,14,17,-3,"(2:21) (Shotgun) 31-R.Mostert up the middle to SF 12 for 1 yard (54-J.Smith).",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,1,"middle",NA,1,0,"R.Mostert","00-0031687","SF","RB"
"320","2020_15_SF_DAL","DAL","SF","REG",15,"AT&T Stadium","Temp: 57° F, Humidity: 47%, Wind: WEST 6 mph","closed","fieldturf",2491,71,1709,14,3,1,10,"run","RUSH","SF","away","DAL",0,NA,17,14,14,17,-3,"(13:29) 31-R.Mostert left tackle to SF 30 for 1 yard (96-N.Gallimore; 90-D.Lawrence).",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,1,"left","tackle",1,0,"R.Mostert","00-0031687","SF","RB"
"321","2020_15_SF_DAL","DAL","SF","REG",15,"AT&T Stadium","Temp: 57° F, Humidity: 47%, Wind: WEST 6 mph","closed","fieldturf",2569,32,1630,14,3,2,10,"run","RUSH","SF","away","DAL",0,NA,17,14,14,17,-3,"(12:10) 30-J.Wilson right end pushed ob at DAL 23 for 9 yards (25-X.Woods).",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,1,"right","end",9,0,"J.Wilson","00-0034115","SF","RB"
"322","2020_15_SF_DAL","DAL","SF","REG",15,"AT&T Stadium","Temp: 57° F, Humidity: 47%, Wind: WEST 6 mph","closed","fieldturf",2595,23,1597,14,3,3,1,"run","RUSH","SF","away","DAL",0,NA,17,14,14,17,-3,"(11:37) (Shotgun) 30-J.Wilson up the middle to DAL 23 for no gain (92-D.Armstrong; 95-E.Ankou).",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,1,"middle",NA,0,0,"J.Wilson","00-0034115","SF","RB"
"323","2020_15_SF_DAL","DAL","SF","REG",15,"AT&T Stadium","Temp: 57° F, Humidity: 47%, Wind: WEST 6 mph","closed","fieldturf",2851,75,1355,16,3,1,10,"run","RUSH","SF","away","DAL",0,NA,24,17,17,24,-7,"(7:35) 30-J.Wilson left guard to SF 30 for 5 yards (55-L.Vander Esch).",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,1,"left","guard",5,0,"J.Wilson","00-0034115","SF","RB"
"324","2020_15_SF_DAL","DAL","SF","REG",15,"AT&T Stadium","Temp: 57° F, Humidity: 47%, Wind: WEST 6 mph","closed","fieldturf",2872,70,1319,16,3,2,5,"run","RUSH","SF","away","DAL",1,NA,24,17,17,24,-7,"(6:59) 30-J.Wilson right end pushed ob at SF 40 for 10 yards (54-J.Smith).",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,1,"right","end",10,0,"J.Wilson","00-0034115","SF","RB"
"325","2020_15_SF_DAL","DAL","SF","REG",15,"AT&T Stadium","Temp: 57° F, Humidity: 47%, Wind: WEST 6 mph","closed","fieldturf",2898,60,1284,16,3,1,10,"run","RUSH","SF","away","DAL",1,NA,24,17,17,24,-7,"(6:24) 26-T.Coleman left end to SF 41 for 1 yard (30-A.Brown). PENALTY on DAL-79-J.Hamilton, Defensive Holding, 5 yards, enforced at SF 41.",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,1,"left","end",1,0,"T.Coleman","00-0032058","SF","RB"
"326","2020_15_SF_DAL","DAL","SF","REG",15,"AT&T Stadium","Temp: 57° F, Humidity: 47%, Wind: WEST 6 mph","closed","fieldturf",2954,29,1226,16,3,1,10,"run","RUSH","SF","away","DAL",0,NA,24,17,17,24,-7,"(5:26) 26-T.Coleman right tackle to DAL 23 for 6 yards (92-D.Armstrong; 55-L.Vander Esch). DAL-55-L.Vander Esch was injured during the play. His return is Questionable.",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,1,"right","tackle",6,0,"T.Coleman","00-0032058","SF","RB"
"327","2020_15_SF_DAL","DAL","SF","REG",15,"AT&T Stadium","Temp: 57° F, Humidity: 47%, Wind: WEST 6 mph","closed","fieldturf",3032,17,1123,16,3,1,10,"run","RUSH","SF","away","DAL",0,NA,24,17,17,24,-7,"(3:43) 30-J.Wilson left tackle to DAL 14 for 3 yards (50-S.Lee).",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,1,"left","tackle",3,0,"J.Wilson","00-0034115","SF","RB"
"328","2020_15_SF_DAL","DAL","SF","REG",15,"AT&T Stadium","Temp: 57° F, Humidity: 47%, Wind: WEST 6 mph","closed","fieldturf",3103,1,1032,16,3,1,1,"run","RUSH","SF","away","DAL",1,"SF",24,23,17,24,-7,"(2:12) 30-J.Wilson right guard for 1 yard, TOUCHDOWN.",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,1,"right","guard",1,1,"J.Wilson","00-0034115","SF","RB"
"329","2020_15_SF_DAL","DAL","SF","REG",15,"AT&T Stadium","Temp: 57° F, Humidity: 47%, Wind: WEST 6 mph","closed","fieldturf",3258,76,935,18,3,1,10,"run","RUSH","SF","away","DAL",0,NA,24,24,24,24,0,"(:35) 30-J.Wilson right guard to SF 24 for no gain (96-N.Gallimore; 79-J.Hamilton).",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,1,"right","guard",0,0,"J.Wilson","00-0034115","SF","RB"
"330","2020_15_SF_DAL","DAL","SF","REG",15,"AT&T Stadium","Temp: 57° F, Humidity: 47%, Wind: WEST 6 mph","closed","fieldturf",3298,76,900,18,4,2,10,"run","RUSH","SF","away","DAL",0,NA,24,24,24,24,0,"(15:00) (Shotgun) 30-J.Wilson right end pushed ob at SF 27 for 3 yards (24-C.Awuzie).",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,1,"right","end",3,0,"J.Wilson","00-0034115","SF","RB"
"331","2020_15_SF_DAL","DAL","SF","REG",15,"AT&T Stadium","Temp: 57° F, Humidity: 47%, Wind: WEST 6 mph","closed","fieldturf",3547,88,678,20,4,2,10,"run","RUSH","SF","away","DAL",0,NA,24,24,24,24,0,"(11:18) 26-T.Coleman right end to SF 16 for 4 yards (26-J.Lewis).",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,1,"right","end",4,0,"T.Coleman","00-0032058","SF","RB"
"332","2020_15_SF_DAL","DAL","SF","REG",15,"AT&T Stadium","Temp: 57° F, Humidity: 47%, Wind: WEST 6 mph","closed","fieldturf",3709,80,603,22,4,1,10,"run","RUSH","SF","away","DAL",1,NA,27,24,24,27,-3,"(10:03) 30-J.Wilson up the middle to SF 32 for 12 yards (24-C.Awuzie).",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,1,"middle",NA,12,0,"J.Wilson","00-0034115","SF","RB"
"333","2020_15_SF_DAL","DAL","SF","REG",15,"AT&T Stadium","Temp: 57° F, Humidity: 47%, Wind: WEST 6 mph","closed","fieldturf",3754,53,532,22,4,1,10,"run","RUSH","SF","away","DAL",0,NA,27,24,24,27,-3,"(8:52) (No Huddle) 30-J.Wilson right tackle to SF 46 for -1 yards (94-R.Gregory).",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,1,"right","tackle",-1,0,"J.Wilson","00-0034115","SF","RB"
"334","2020_15_SF_DAL","DAL","SF","REG",15,"AT&T Stadium","Temp: 57° F, Humidity: 47%, Wind: WEST 6 mph","closed","fieldturf",4107,52,210,24,4,1,10,"run","RUSH","SF","away","DAL",0,NA,27,24,24,27,-3,"(3:30) 30-J.Wilson left guard to SF 49 for 1 yard (79-J.Hamilton; 95-E.Ankou).",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,1,"left","guard",1,0,"J.Wilson","00-0034115","SF","RB"
"335","2020_16_SF_ARI","ARI","SF","REG",16,"State Farm Stadium","N/A Temp: 69° F, Humidity: 14%, Wind: S 4 mph","closed","grass",376,82,3304,2,1,1,10,"run","RUSH","SF","away","ARI",0,NA,3,0,0,3,-3,"(10:04) (Shotgun) 30-J.Wilson up the middle to SF 26 for 8 yards (43-H.Reddick). ARI-90-D.Peko was injured during the play.",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,1,"middle",NA,8,0,"J.Wilson","00-0034115","SF","RB"
"336","2020_16_SF_ARI","ARI","SF","REG",16,"State Farm Stadium","N/A Temp: 69° F, Humidity: 14%, Wind: S 4 mph","closed","grass",397,74,3269,2,1,2,2,"run","RUSH","SF","away","ARI",1,NA,3,0,0,3,-3,"(9:29) (Shotgun) 30-J.Wilson up the middle to SF 32 for 6 yards (32-B.Baker).",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,1,"middle",NA,6,0,"J.Wilson","00-0034115","SF","RB"
"337","2020_16_SF_ARI","ARI","SF","REG",16,"State Farm Stadium","N/A Temp: 69° F, Humidity: 14%, Wind: S 4 mph","closed","grass",444,68,3225,2,1,2,10,"run","RUSH","SF","away","ARI",0,NA,3,0,0,3,-3,"(8:45) (Shotgun) 30-J.Wilson up the middle to SF 35 for 3 yards (31-C.Banjo; 58-J.Hicks).",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,1,"middle",NA,3,0,"J.Wilson","00-0034115","SF","RB"
"338","2020_16_SF_ARI","ARI","SF","REG",16,"State Farm Stadium","N/A Temp: 69° F, Humidity: 14%, Wind: S 4 mph","closed","grass",693,35,3039,4,1,1,10,"run","RUSH","SF","away","ARI",0,NA,3,0,0,3,-3,"(5:39) 30-J.Wilson left tackle to ARI 32 for 3 yards (42-D.Kennard).",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,1,"left","tackle",3,0,"J.Wilson","00-0034115","SF","RB"
"339","2020_16_SF_ARI","ARI","SF","REG",16,"State Farm Stadium","N/A Temp: 69° F, Humidity: 14%, Wind: S 4 mph","closed","grass",714,32,2996,4,1,2,7,"run","RUSH","SF","away","ARI",0,NA,3,0,0,3,-3,"(4:56) 30-J.Wilson right tackle to ARI 26 for 6 yards (42-D.Kennard; 90-D.Peko).",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,1,"right","tackle",6,0,"J.Wilson","00-0034115","SF","RB"
"340","2020_16_SF_ARI","ARI","SF","REG",16,"State Farm Stadium","N/A Temp: 69° F, Humidity: 14%, Wind: S 4 mph","closed","grass",791,28,2905,4,1,1,15,"run","RUSH","SF","away","ARI",0,NA,3,0,0,3,-3,"(3:25) (Shotgun) 30-J.Wilson up the middle to ARI 21 for 7 yards (58-J.Hicks).",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,1,"middle",NA,7,0,"J.Wilson","00-0034115","SF","RB"
"341","2020_16_SF_ARI","ARI","SF","REG",16,"State Farm Stadium","N/A Temp: 69° F, Humidity: 14%, Wind: S 4 mph","closed","grass",1227,85,2526,6,2,1,10,"run","RUSH","SF","away","ARI",1,NA,3,7,7,3,4,"(12:06) 30-J.Wilson right end pushed ob at SF 29 for 14 yards (32-B.Baker).",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,1,"right","end",14,0,"J.Wilson","00-0034115","SF","RB"
"342","2020_16_SF_ARI","ARI","SF","REG",16,"State Farm Stadium","N/A Temp: 69° F, Humidity: 14%, Wind: S 4 mph","closed","grass",1275,54,2447,6,2,1,10,"run","RUSH","SF","away","ARI",1,NA,3,7,7,3,4,"(10:47) (Shotgun) 30-J.Wilson up the middle to ARI 43 for 11 yards (31-C.Banjo).",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,1,"middle",NA,11,0,"J.Wilson","00-0034115","SF","RB"
"343","2020_16_SF_ARI","ARI","SF","REG",16,"State Farm Stadium","N/A Temp: 69° F, Humidity: 14%, Wind: S 4 mph","closed","grass",1319,48,2392,6,2,1,15,"run","RUSH","SF","away","ARI",0,NA,3,7,7,3,4,"(9:52) 26-T.Coleman right tackle to ARI 45 for 3 yards (31-C.Banjo).",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,1,"right","tackle",3,0,"T.Coleman","00-0032058","SF","RB"
"344","2020_16_SF_ARI","ARI","SF","REG",16,"State Farm Stadium","N/A Temp: 69° F, Humidity: 14%, Wind: S 4 mph","closed","grass",1618,91,2117,8,2,1,10,"run","RUSH","SF","away","ARI",0,NA,3,7,7,3,4,"(5:17) 30-J.Wilson up the middle to SF 10 for 1 yard (32-B.Baker).",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,1,"middle",NA,1,0,"J.Wilson","00-0034115","SF","RB"
"345","2020_16_SF_ARI","ARI","SF","REG",16,"State Farm Stadium","N/A Temp: 69° F, Humidity: 14%, Wind: S 4 mph","closed","grass",1675,95,2032,8,2,3,14,"run","RUSH","SF","away","ARI",0,NA,3,7,7,3,4,"(3:52) (Shotgun) 28-J.McKinnon left tackle to SF 9 for 4 yards (48-I.Simmons).",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,1,"left","tackle",4,0,"J.McKinnon","00-0031376","SF","RB"
"346","2020_16_SF_ARI","ARI","SF","REG",16,"State Farm Stadium","N/A Temp: 69° F, Humidity: 14%, Wind: S 4 mph","closed","grass",2300,86,1797,12,3,1,10,"run","RUSH","SF","away","ARI",0,NA,6,7,7,6,1,"(14:57) 30-J.Wilson up the middle to SF 21 for 7 yards (33-B.Murphy; 59-D.Campbell).",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,1,"middle",NA,7,0,"J.Wilson","00-0034115","SF","RB"
"347","2020_16_SF_ARI","ARI","SF","REG",16,"State Farm Stadium","N/A Temp: 69° F, Humidity: 14%, Wind: S 4 mph","closed","grass",2321,79,1761,12,3,2,3,"run","RUSH","SF","away","ARI",1,NA,6,7,7,6,1,"(14:21) (Shotgun) 30-J.Wilson up the middle to SF 36 for 15 yards (58-J.Hicks; 32-B.Baker).",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,1,"middle",NA,15,0,"J.Wilson","00-0034115","SF","RB"
"348","2020_16_SF_ARI","ARI","SF","REG",16,"State Farm Stadium","N/A Temp: 69° F, Humidity: 14%, Wind: S 4 mph","closed","grass",2397,30,1656,12,3,1,10,"run","RUSH","SF","away","ARI",0,NA,6,7,7,6,1,"(12:36) (Shotgun) 30-J.Wilson up the middle to ARI 25 for 5 yards (92-R.Lawrence).",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,1,"middle",NA,5,0,"J.Wilson","00-0034115","SF","RB"
"349","2020_16_SF_ARI","ARI","SF","REG",16,"State Farm Stadium","N/A Temp: 69° F, Humidity: 14%, Wind: S 4 mph","closed","grass",2418,25,1616,12,3,2,5,"run","RUSH","SF","away","ARI",0,NA,6,7,7,6,1,"(11:56) (Shotgun) 30-J.Wilson up the middle to ARI 23 for 2 yards (94-Z.Allen).",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,1,"middle",NA,2,0,"J.Wilson","00-0034115","SF","RB"
"350","2020_16_SF_ARI","ARI","SF","REG",16,"State Farm Stadium","N/A Temp: 69° F, Humidity: 14%, Wind: S 4 mph","closed","grass",2603,71,1456,14,3,1,10,"run","RUSH","SF","away","ARI",1,NA,6,7,7,6,1,"(9:16) 30-J.Wilson right end to ARI 48 for 23 yards (21-P.Peterson; 33-B.Murphy).",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,1,"right","end",23,0,"J.Wilson","00-0034115","SF","RB"
"351","2020_16_SF_ARI","ARI","SF","REG",16,"State Farm Stadium","N/A Temp: 69° F, Humidity: 14%, Wind: S 4 mph","closed","grass",2624,48,1414,14,3,1,10,"run","RUSH","SF","away","ARI",0,NA,6,7,7,6,1,"(8:34) 30-J.Wilson up the middle to ARI 46 for 2 yards (42-D.Kennard).",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,1,"middle",NA,2,0,"J.Wilson","00-0034115","SF","RB"
